RefId,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
4678,02-10-2009,MANHEIM,2006,3,FORD,FIVE HUNDRED 3.0L V6,SE,4D SEDAN SE,BLACK,Auto,1,Alloy,75729,AMERICAN,LARGE,FORD,6231,7453,7229,8549,6679,7986,7713,9125,NO,GREEN,835,85040,AZ,6240,0,1506
4679,02-10-2009,MANHEIM,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,GOLD,Auto,1,Alloy,61493,AMERICAN,MEDIUM,CHRYSLER,4563,5574,5428,6520,2684,3600,3399,4388,NO,GREEN,835,85040,AZ,5280,0,1020
4680,02-10-2009,MANHEIM,2005,4,FORD,F150 PICKUP 2WD V8 4,XLT,CREW CAB 4.6L XLT,WHITE,Auto,1,Alloy,73864,AMERICAN,LARGE TRUCK,FORD,10535,12729,11878,14247,11181,13190,12575,14745,NO,GREEN,835,85040,AZ,10300,0,803
4681,02-10-2009,MANHEIM,2006,3,KIA,SPECTRA 2.0L I4 EFI,BAS,4D SEDAN EX,SILVER,Auto,1,Alloy,41954,OTHER ASIAN,MEDIUM,OTHER,4666,5842,5539,6809,4774,5740,5656,6699,NO,GREEN,835,85040,AZ,4860,0,482
4682,02-10-2009,MANHEIM,2004,5,CHEVROLET,TAHOE 2WD 4.8L V8 SF,LS,4D SUV 4.8L LS,GREY,Auto,1,Alloy,81118,AMERICAN,LARGE SUV,GM,8279,9779,9441,11061,8735,9911,9934,11204,NO,GREEN,835,85040,AZ,7690,0,1763
4683,02-10-2009,MANHEIM,2005,4,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,BLUE,Auto,2,Covers,67612,AMERICAN,VAN,CHRYSLER,4342,5394,5189,6326,4980,6132,5878,7123,NO,GREEN,835,85040,AZ,5940,0,1411
4684,02-10-2009,MANHEIM,2007,2,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,GREEN,Auto,1,Alloy,61668,AMERICAN,LARGE,FORD,8465,10502,9642,11842,8213,10425,9370,11759,NO,GREEN,835,85040,AZ,7340,0,1313
4685,02-10-2009,MANHEIM,2006,3,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L,SILVER,Auto,1,Alloy,84636,AMERICAN,MEDIUM SUV,GM,8332,9904,9499,11196,8994,10602,10214,11950,NO,GREEN,835,85040,AZ,7340,0,1243
4686,02-10-2009,MANHEIM,2006,3,PONTIAC,G6 4C 2.4L I4 MPI,BAS,4D SEDAN SE,SILVER,Auto,2,Covers,54011,AMERICAN,MEDIUM,GM,6762,7812,7803,8937,7322,8396,8408,9568,NO,GREEN,835,85040,AZ,6880,0,837
4687,02-10-2009,MANHEIM,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,CLA,4D SEDAN CLASSIC,GREY,Auto,2,Covers,70349,AMERICAN,MEDIUM,GM,3533,4544,4316,5408,4751,5963,5631,6940,NO,GREEN,835,85040,AZ,4140,0,1155
4688,02-10-2009,MANHEIM,2004,5,DODGE,STRATUS 4C 2.4L I4 M,SXT,2D COUPE,RED,Auto,1,Alloy,53685,AMERICAN,MEDIUM,CHRYSLER,4328,5091,5174,5998,4426,5112,5280,6021,NO,GREEN,835,85040,AZ,5740,0,920
4689,02-10-2009,MANHEIM,2003,6,FORD,EXPEDITION 2WD V8 4,XLT,4D SUV 4.6L XLT,WHITE,Auto,1,Alloy,78558,AMERICAN,LARGE SUV,FORD,6517,7769,7538,8891,7461,8824,8558,10030,NO,GREEN,835,85040,AZ,7290,0,1338
4690,02-10-2009,MANHEIM,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,WHITE,Auto,2,Covers,54080,AMERICAN,MEDIUM,GM,5937,7147,6912,8219,6387,7419,7398,8513,NO,GREEN,835,85040,AZ,6480,0,837
4691,02-10-2009,MANHEIM,2005,4,FORD,FOCUS 2.0L I4 SFI D,ZX4,4D SEDAN ZX4,RED,Manual,2,Covers,66131,AMERICAN,COMPACT,FORD,3939,4940,4754,5835,4377,5335,5227,6262,NO,GREEN,835,85040,AZ,3660,0,1020
4692,02-10-2009,MANHEIM,2006,3,CHRYSLER,SEBRING 4C 2.4L I4,BAS,4D SEDAN,GREEN,Auto,1,Alloy,67852,AMERICAN,MEDIUM,CHRYSLER,4953,6019,5849,7001,5876,6812,6846,7857,NO,GREEN,835,85040,AZ,5440,0,1020
4693,17-02-2009,MANHEIM,2006,3,FORD,F150 PICKUP 2WD V6 4,STX,REG CAB 4.2L STX,WHITE,Auto,2,Covers,83221,AMERICAN,LARGE TRUCK,FORD,6980,8581,8038,9767,10652,12598,12004,14106,NO,GREEN,835,85040,AZ,5640,0,594
4694,17-02-2009,MANHEIM,2005,4,JEEP,GRAND CHEROKEE 2WD V,LAR,4D WAGON LAREDO,WHITE,Auto,1,Alloy,66122,AMERICAN,MEDIUM SUV,CHRYSLER,8662,9902,9855,11194,9373,10569,10623,11915,NO,GREEN,835,85040,AZ,7690,0,1508
4695,17-02-2009,MANHEIM,2006,3,CHEVROLET,UPLANDER FWD V6 3.5L,LS,PASSENGER EXT 3.5L,SILVER,Auto,2,Covers,80649,AMERICAN,VAN,GM,7442,9040,8537,10263,7979,9502,9117,10762,NO,GREEN,835,85040,AZ,6240,0,2282
4696,17-02-2009,MANHEIM,2006,3,FORD,EXPLORER 4WD V6 4.0L,XLS,4D SUV 4.0L XLS,WHITE,Auto,2,Covers,81107,AMERICAN,MEDIUM SUV,FORD,8142,9910,9293,11203,10811,13165,12176,14718,NO,GREEN,835,85040,AZ,7640,0,1893
4697,17-02-2009,MANHEIM,2005,4,FORD,F150 PICKUP 2WD V8 4,STX,EXT CAB 4.6L STX,WHITE,Auto,2,Covers,81292,AMERICAN,LARGE TRUCK,FORD,6594,7864,7622,8993,6894,8849,7946,10057,NO,GREEN,835,85040,AZ,7440,0,853
4698,24-02-2009,MANHEIM,2006,3,JEEP,COMMANDER 4WD V8 4.7,BAS,4D WAGON,RED,Auto,1,Alloy,60637,AMERICAN,LARGE SUV,CHRYSLER,12774,14035,14296,15658,13430,14646,15004,16318,NO,GREEN,835,85040,AZ,10200,0,1801
4699,24-02-2009,MANHEIM,2002,7,NISSAN,ALTIMA 2.5L I4 EFI,BAS,4D SEDAN,GOLD,Auto,2,Covers,72488,TOP LINE ASIAN,MEDIUM,OTHER,4415,5454,5268,6390,4442,5555,5297,6499,NO,GREEN,835,85040,AZ,6240,0,986
4700,24-02-2009,MANHEIM,2007,2,KIA,SPECTRA 2.0L I4 EFI,EXE,4D SEDAN EX,BLUE,Auto,2,Covers,45189,OTHER ASIAN,MEDIUM,OTHER,6436,7172,7451,8246,6593,7274,7620,8356,NO,GREEN,835,85040,AZ,6480,0,482
4701,24-02-2009,MANHEIM,2003,6,GMC,ENVOY XL 2WD 6C 4.2L,SLE,4D UTILITY 4.2L SLE,GOLD,Auto,1,Alloy,87694,AMERICAN,MEDIUM SUV,GM,6554,7731,7578,8849,6712,7454,7749,8550,NO,GREEN,835,85040,AZ,7290,0,1543
4702,24-02-2009,MANHEIM,2006,3,JEEP,GRAND CHEROKEE 4WD V,LAR,4D WAGON LAREDO,WHITE,Auto,1,Alloy,74082,AMERICAN,MEDIUM SUV,CHRYSLER,12176,13481,13650,15059,12173,13488,13647,15067,NO,GREEN,835,85040,AZ,8490,0,1857
4703,24-02-2009,MANHEIM,2006,3,CHEVROLET,MALIBU V6 3.5L V6 SF,LT,4D SEDAN LT,GOLD,Auto,2,Covers,73582,AMERICAN,MEDIUM,GM,7000,8460,8060,9637,5480,6461,6418,7478,NO,GREEN,835,85040,AZ,6280,0,1272
4704,24-02-2009,MANHEIM,2005,4,CHRYSLER,SEBRING 4C 2.4L I4 S,BAS,4D SEDAN,WHITE,Auto,1,Alloy,81672,AMERICAN,MEDIUM,CHRYSLER,4563,5787,5428,6750,4755,6031,5635,7013,NO,GREEN,835,85040,AZ,4260,0,1243
4705,24-02-2009,MANHEIM,2004,5,CHEVROLET,TRAILBLAZER 2WD 6C 4,NOR,4D SUV 4.2L LS,GREY,Auto,1,Alloy,77286,AMERICAN,MEDIUM SUV,GM,6197,7272,7193,8354,6618,7775,7647,8897,NO,GREEN,835,85040,AZ,6280,0,1155
4706,24-02-2009,MANHEIM,2006,3,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L,MAROON,Auto,1,Alloy,55331,AMERICAN,MEDIUM SUV,GM,10019,12058,11321,13523,6694,8371,7730,9541,NO,GREEN,835,85040,AZ,8890,0,1500
4707,24-02-2009,MANHEIM,2006,3,CHEVROLET,2500HD SILVERADO PIC,LS,EXT CAB 6.0L,WHITE,Auto,2,Covers,73960,AMERICAN,LARGE TRUCK,GM,8787,10852,9990,12220,8418,10534,9591,11877,NO,GREEN,835,85040,AZ,6980,0,1155
4708,25-02-2009,MANHEIM,2005,4,JEEP,LIBERTY 4WD V6 3.7L,SPO,4D SUV,BLUE,Auto,2,Covers,73049,AMERICAN,SMALL SUV,CHRYSLER,8193,9565,9348,10830,8207,9507,9364,10768,NO,GREEN,835,85040,AZ,6300,0,920
4709,25-02-2009,MANHEIM,2005,4,DODGE,DURANGO 4WD V8 4.7L,SLT,4D SUV 4.7L,WHITE,Auto,1,Alloy,63621,AMERICAN,MEDIUM SUV,CHRYSLER,9393,10961,10644,12338,10090,11788,11397,13231,NO,GREEN,835,85040,AZ,7500,0,1411
4710,25-02-2009,MANHEIM,2004,5,FORD,EXPEDITION 4WD V8 4,XLT,4D SUV 4.6L XLT,WHITE,Auto,1,Alloy,76060,AMERICAN,LARGE SUV,FORD,8359,9856,9528,11144,9613,10787,10882,12150,NO,GREEN,835,85040,AZ,8000,0,1389
4711,25-02-2009,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREY,Auto,2,Covers,48515,AMERICAN,MEDIUM,CHRYSLER,4529,5687,5391,6642,5734,6626,6693,7656,NO,GREEN,835,85040,AZ,5250,0,975
4712,25-02-2009,MANHEIM,2004,5,FORD,EXPLORER 4WD V6 4.0L,XLS,4D SUV 4.0L FFV XLS,SILVER,Auto,2,Covers,70739,AMERICAN,MEDIUM SUV,FORD,5421,6721,6355,7759,5686,6849,6641,7897,NO,GREEN,835,85040,AZ,6200,0,1740
4713,25-02-2009,MANHEIM,2005,4,FORD,EXPLORER 4WD V6 4.0L,XLS,4D SUV 4.0L FFV XLS,WHITE,Auto,2,Covers,60775,AMERICAN,MEDIUM SUV,FORD,6134,7338,7125,8425,7021,8211,8083,9368,NO,GREEN,835,85040,AZ,7500,0,1508
4714,25-02-2009,MANHEIM,2006,3,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L,SILVER,Auto,1,Alloy,76589,AMERICAN,MEDIUM SUV,GM,10019,12058,11321,13523,10376,12156,11706,13628,NO,GREEN,835,85040,AZ,7400,0,1974
4715,25-02-2009,MANHEIM,2005,4,FORD,EXPLORER 4WD V6 4.0L,XLS,4D SUV 4.0L FFV XLS,GOLD,Auto,2,Covers,62935,AMERICAN,MEDIUM SUV,FORD,6134,7338,7125,8425,7021,8211,8083,9368,NO,GREEN,835,85040,AZ,7100,0,1508
4716,25-02-2009,MANHEIM,2004,5,CHEVROLET,TRAILBLAZER 4WD 6C 4,NOR,4D SUV 4.2L LS,MAROON,Auto,1,Alloy,61270,AMERICAN,MEDIUM SUV,GM,6718,8229,7755,9387,6839,8297,7886,9461,NO,GREEN,835,85040,AZ,7000,0,1703
4717,27-02-2009,MANHEIM,2006,3,CHEVROLET,AVEO 1.6L I4 EFI,LS,4D SEDAN LS,SILVER,Auto,2,Covers,49514,AMERICAN,COMPACT,GM,4766,5659,5647,6612,8434,9744,9609,11024,NO,GREEN,20234,85040,AZ,5240,0,623
4718,27-02-2009,MANHEIM,2003,6,FORD,FOCUS 2.0L I4 SFI,ZX3,2D COUPE ZX3,GREY,Auto,1,Alloy,93484,AMERICAN,COMPACT,FORD,2934,3658,3669,4451,3219,4025,3977,4847,NO,GREEN,20234,85040,AZ,3340,0,1641
4719,27-02-2009,MANHEIM,2005,4,FORD,FOCUS 2.0L I4 SFI D,ZX4,4D SEDAN ZX4,RED,Auto,2,Covers,36305,AMERICAN,COMPACT,FORD,4161,5015,4994,5916,3905,4746,4717,5626,NO,GREEN,20234,85040,AZ,5240,0,762
4720,27-02-2009,MANHEIM,2006,3,CHEVROLET,1500 SILVERADO PICKU,LS,REG CAB 4.3L,WHITE,Auto,2,Covers,47333,AMERICAN,LARGE TRUCK,GM,7303,8928,8387,10142,7038,8553,8101,9737,NO,GREEN,20234,85040,AZ,5640,0,905
4721,27-02-2009,MANHEIM,2005,4,FORD,FREESTAR FWD V6 3.9L,S,PASSENGER 3.9L,WHITE,Auto,2,Covers,89819,AMERICAN,VAN,FORD,4605,5607,5473,6556,4140,5665,4971,6618,NO,GREEN,20234,85040,AZ,5140,0,1633
4722,27-02-2009,MANHEIM,2005,4,BUICK,LACROSSE 3.8L V6 SFI,CXL,4D SEDAN CXL,BLUE,Auto,1,Alloy,82820,AMERICAN,LARGE,GM,9051,10359,10275,11688,9483,10908,10742,12281,NO,GREEN,20234,85040,AZ,6640,0,1633
4723,03-06-2009,MANHEIM,2004,5,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT,BLUE,Auto,1,Alloy,85292,AMERICAN,MEDIUM,CHRYSLER,3489,4184,4268,5019,3858,4717,4667,5594,NO,GREEN,20234,85040,AZ,3140,0,1503
4724,03-06-2009,MANHEIM,2005,4,CHRYSLER,PT CRUISER 2.4L I4 S,TOU,4D SEDAN,GREY,Auto,2,Covers,74623,AMERICAN,MEDIUM,CHRYSLER,4875,5763,5765,6724,4554,5589,5418,6536,NO,GREEN,20234,85040,AZ,5140,0,1389
4725,03-06-2009,MANHEIM,2004,5,CHEVROLET,IMPALA 3.8L V6 SFI,LS,4D SEDAN LS,SILVER,Auto,1,Alloy,81117,AMERICAN,LARGE,GM,5646,6862,6598,7911,5333,6610,6260,7639,NO,GREEN,20234,85040,AZ,5340,0,2152
4726,03-10-2009,MANHEIM,2004,5,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 4.8L LS,WHITE,Auto,2,Covers,76489,AMERICAN,LARGE TRUCK,GM,6588,8239,7615,9398,6628,8206,7658,9362,NO,GREEN,835,85040,AZ,7890,0,1155
4727,03-10-2009,MANHEIM,2005,4,CHEVROLET,UPLANDER FWD V6 3.5L,LS,PASSENGER EXT 3.5L LS,RED,Auto,1,Alloy,62717,AMERICAN,VAN,GM,6283,7520,7286,8622,6119,7437,7109,8532,NO,GREEN,835,85040,AZ,6880,0,1801
4728,03-10-2009,MANHEIM,2007,2,NISSAN,TITAN PICKUP 2WD V8,LE,EXT CAB 5.6L LE,GREY,Auto,2,Covers,53335,TOP LINE ASIAN,LARGE TRUCK,OTHER,11855,13375,13303,14945,10148,11548,11460,12972,NO,GREEN,835,85040,AZ,9090,0,1003
4729,03-10-2009,MANHEIM,2005,4,SATURN,RELAY 2WD V6 3.5L V6,BAS,4D SPORT UTILITY,BLUE,Auto,1,Alloy,70091,AMERICAN,VAN,GM,6804,7786,7848,8909,6766,7992,7807,9131,NO,GREEN,835,85040,AZ,6740,0,2091
4730,03-10-2009,MANHEIM,2004,5,CHEVROLET,SUBURBAN 1500 2WD 5,150,4D UTILITY 5.3L FFV,WHITE,Auto,1,Alloy,77195,AMERICAN,LARGE SUV,GM,8521,9449,9703,10705,1866,2638,2515,3349,NO,GREEN,835,85040,AZ,9800,0,1623
4731,03-10-2009,MANHEIM,2005,4,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L LS,MAROON,Auto,1,Alloy,51587,AMERICAN,MEDIUM SUV,GM,8694,10257,9890,11578,8585,10131,9772,11441,NO,GREEN,835,85040,AZ,8190,0,1500
4732,03-10-2009,MANHEIM,2005,4,SATURN,ION 2.2L I4 EFI,2,4D SEDAN LEVEL 2,BLACK,Auto,2,Covers,47766,AMERICAN,MEDIUM,GM,5649,6708,6601,7745,4860,5790,5749,6753,NO,GREEN,835,85040,AZ,5880,0,623
4733,03-10-2009,MANHEIM,2005,4,DODGE,NEON 2.0L I4 SFI,SXT,4D SEDAN,WHITE,Auto,1,Alloy,70293,AMERICAN,COMPACT,CHRYSLER,4257,5236,5098,6155,3986,4899,6681,7719,NO,GREEN,835,85040,AZ,4560,0,686
4734,03-10-2009,MANHEIM,2005,4,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,RED,Auto,1,Alloy,64060,AMERICAN,LARGE TRUCK,CHRYSLER,9176,10792,10410,12155,8844,10429,10052,11763,NO,GREEN,835,85040,AZ,9500,0,825
4735,03-10-2009,MANHEIM,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,SILVER,Auto,1,Alloy,73508,AMERICAN,MEDIUM,FORD,5256,6288,6176,7291,5115,6186,6024,7181,NO,GREEN,835,85040,AZ,3960,0,920
4736,03-10-2009,MANHEIM,2004,5,CHEVROLET,TRAILBLAZER 4WD 6C 4,NOR,4D SUV 4.2L LS,WHITE,Auto,1,Alloy,61766,AMERICAN,MEDIUM SUV,GM,7145,8546,8217,9730,4691,5323,5566,6249,NO,GREEN,835,85040,AZ,8890,0,1703
4737,03-10-2009,MANHEIM,2005,4,FORD,MUSTANG V6 4.0L V6 E,BAS,2D COUPE,RED,Auto,1,Alloy,48224,AMERICAN,SPORTS,FORD,8540,9659,9723,10932,8396,9483,9568,10742,NO,GREEN,835,85040,AZ,9300,0,623
4738,03-10-2009,MANHEIM,2004,5,SUZUKI,VITARA 2WD 4C MFI V6,LX,4D HARDTOP LX,BLACK,Auto,2,Covers,47610,OTHER ASIAN,SMALL SUV,OTHER,4797,5863,5681,6832,5412,6171,6345,7165,NO,GREEN,835,85040,AZ,6340,0,834
4739,03-10-2009,MANHEIM,2005,4,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 3.7L,GREY,Auto,3,Special,58574,AMERICAN,LARGE TRUCK,CHRYSLER,5480,6461,6418,7478,5480,6461,6418,7478,NO,GREEN,835,85040,AZ,8190,0,505
4740,13-03-2009,MANHEIM,2005,4,FORD,EXPLORER 4WD V6 4.0L,XLT,4D SUV 4.0L XLT,GOLD,Auto,1,Alloy,82100,AMERICAN,MEDIUM SUV,FORD,9210,10999,10447,12379,5480,6461,6418,7478,NO,GREEN,835,85040,AZ,7140,0,1893
4741,13-03-2009,MANHEIM,2006,3,CHEVROLET,AVEO 1.6L I4 EFI DO,LS,4D SEDAN LS,RED,Auto,2,Covers,50146,AMERICAN,COMPACT,GM,4601,5500,5469,6440,4264,5148,5105,6060,NO,GREEN,835,85040,AZ,4940,0,671
4742,13-03-2009,MANHEIM,2007,2,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,BLUE,Auto,1,Alloy,70786,AMERICAN,LARGE,FORD,9175,11070,10409,12456,3396,4271,4168,5113,NO,GREEN,835,85040,AZ,7490,0,1506
4743,13-03-2009,MANHEIM,2001,8,GMC,1500 SIERRA PICKUP 2,SL,REG CAB 4.8L,WHITE,Auto,1,Alloy,72129,AMERICAN,LARGE TRUCK,GM,1857,3182,2506,3937,10051,11947,11355,13403,NO,GREEN,835,85040,AZ,4790,0,1455
4744,17-03-2009,MANHEIM,2006,3,SUZUKI,FORENZA 2.0L I4 EFI,BAS,4D WAGON,SILVER,Auto,2,Covers,48175,OTHER ASIAN,MEDIUM,OTHER,5034,6016,5937,6997,6712,7841,7749,8968,NO,GREEN,835,85040,AZ,5680,0,482
4745,17-03-2009,MANHEIM,2004,5,GMC,CANYON PICKUP 2WD I5,SLE,CREW CAB 3.5L SL,SILVER,Auto,3,Special,75228,AMERICAN,SMALL TRUCK,GM,8221,8983,9379,10202,8322,8935,9488,10150,NO,GREEN,835,85040,AZ,8390,0,803
4746,17-03-2009,MANHEIM,2003,6,GMC,ENVOY XL 2WD V8 5.3L,SLE,4D UTILITY 5.3L SLE,RED,Auto,1,Alloy,83668,AMERICAN,MEDIUM SUV,GM,5681,7326,6635,8412,6006,7419,6986,8513,NO,GREEN,835,85040,AZ,7790,0,3035
4747,17-03-2009,MANHEIM,2004,5,CHEVROLET,TRAILBLAZER 2WD 6C 4,NOR,4D SUV 4.2L LS,SILVER,Auto,3,Special,75298,AMERICAN,MEDIUM SUV,GM,6543,7524,7566,8626,6620,7979,7650,9117,NO,GREEN,835,85040,AZ,7290,0,1155
4748,17-03-2009,MANHEIM,2006,3,DODGE,MAGNUM V6 2.7L V6 MP,SE,WAGON 2.7L,GREEN,Auto,2,Covers,79048,AMERICAN,SPECIALTY,CHRYSLER,8377,9528,9547,10790,8375,9571,9545,10837,NO,GREEN,835,85040,AZ,7690,0,1389
4749,17-03-2009,MANHEIM,2004,5,CHEVROLET,CAVALIER 4C 2.2L I4,BAS,4D SEDAN,SILVER,Auto,2,Covers,74146,AMERICAN,COMPACT,GM,3123,3920,3873,4734,3259,4329,4020,5175,NO,GREEN,835,85040,AZ,3910,0,1155
4750,17-03-2009,MANHEIM,2004,5,DODGE,CARAVAN FWD V6 3.3L,SXT,MINIVAN 3.3L SPORT,GOLD,Auto,1,Alloy,61350,AMERICAN,VAN,CHRYSLER,4757,5534,5638,6477,7574,9229,8680,10467,NO,GREEN,835,85040,AZ,5940,0,1411
4751,20-03-2009,MANHEIM,2004,5,FORD,EXPLORER 4WD V6 4.0L,XLS,4D SUV 4.0L FFV XLS,BEIGE,Auto,2,Covers,74781,AMERICAN,MEDIUM SUV,FORD,6017,7138,6998,8209,4973,6163,5871,7156,NO,GREEN,21053,85040,AZ,7200,0,1740
4752,20-03-2009,MANHEIM,2004,5,CHEVROLET,TAHOE 4WD 5.3L V8 SF,LS,4D SUV 5.3L FFV,WHITE,Auto,1,Alloy,76107,AMERICAN,LARGE SUV,GM,8613,10527,9802,11869,9780,11783,11062,13226,NO,GREEN,21053,85040,AZ,9800,0,1623
4753,20-03-2009,MANHEIM,2005,4,DODGE,DURANGO 4WD V8 4.7L,SLT,4D SUV 4.7L,GREY,Auto,1,Alloy,89858,AMERICAN,MEDIUM SUV,CHRYSLER,9747,11577,11027,13003,9879,11708,11169,13145,NO,GREEN,21053,85040,AZ,8500,0,1763
4754,20-03-2009,MANHEIM,2005,4,FORD,FREESTAR FWD V6 3.9L,SE,PASSENGER 3.9L LX,SILVER,Auto,2,Covers,64950,AMERICAN,VAN,FORD,4817,5885,5702,6856,6804,8359,7848,9528,NO,GREEN,21053,85040,AZ,5640,0,1313
4755,20-03-2009,MANHEIM,2004,5,DODGE,STRATUS V6 2.7L V6 M,SE,4D SEDAN SE,GOLD,Auto,2,Covers,53824,AMERICAN,MEDIUM,CHRYSLER,3545,4770,4329,5652,5016,6457,5917,7474,NO,GREEN,21053,85040,AZ,5500,0,1086
4756,20-03-2009,MANHEIM,2002,7,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L LS,WHITE,Auto,1,Alloy,71788,AMERICAN,MEDIUM SUV,GM,5138,6115,6049,7104,5005,5976,5905,6954,NO,GREEN,21053,85040,AZ,6600,0,2274
4757,20-03-2009,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,SILVER,Auto,2,Covers,56630,AMERICAN,MEDIUM,CHRYSLER,4727,5819,5605,6785,4216,5255,5053,6175,NO,GREEN,21053,85040,AZ,5800,0,1086
4758,20-03-2009,MANHEIM,2005,4,DODGE,CARAVAN FWD 4C 2.4L,SE,MINIVAN 2.4L,BLACK,Auto,2,Covers,86545,AMERICAN,VAN,CHRYSLER,4497,5590,5357,6537,3677,4759,4471,5640,NO,GREEN,21053,85040,AZ,5640,0,1763
4759,20-03-2009,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLUE,Auto,2,Covers,46911,AMERICAN,MEDIUM,CHRYSLER,4727,5819,5605,6785,8870,10385,10080,11716,NO,GREEN,21053,85040,AZ,5500,0,975
4760,20-03-2009,MANHEIM,2005,4,DODGE,DURANGO 4WD V8 4.7L,SLT,4D SUV 4.7L,RED,Auto,1,Alloy,60235,AMERICAN,MEDIUM SUV,CHRYSLER,9747,11577,11027,13003,9879,11708,11169,13145,NO,GREEN,21053,85040,AZ,9000,0,1411
4761,20-03-2009,MANHEIM,2003,6,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L LS,BLUE,Auto,1,Alloy,66560,AMERICAN,MEDIUM SUV,GM,5608,6647,6557,7679,3542,4491,4325,5350,NO,GREEN,21053,85040,AZ,7100,0,2003
4762,20-03-2009,MANHEIM,2004,5,FORD,EXPLORER 4WD V6 4.0L,XLS,4D SUV 4.0L FFV XLS,SILVER,Auto,2,Covers,65096,AMERICAN,MEDIUM SUV,FORD,6017,7138,6998,8209,5247,6378,6167,7388,NO,GREEN,21053,85040,AZ,7400,0,1508
4763,20-03-2009,MANHEIM,2007,2,DODGE,DURANGO 4WD V8 4.7L,SXT,4D SUV 4.7L FFV SXT,WHITE,Auto,2,Covers,88580,AMERICAN,MEDIUM SUV,CHRYSLER,10364,11753,11693,13193,10375,12028,11705,13490,NO,GREEN,21053,85040,AZ,8800,0,1763
4764,20-03-2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,WHITE,Auto,2,Covers,54552,AMERICAN,MEDIUM,CHRYSLER,4221,4673,5059,5547,5790,6474,6753,7492,NO,GREEN,21053,85040,AZ,5800,0,1086
4765,20-03-2009,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,WHITE,Auto,2,Covers,47946,AMERICAN,MEDIUM,CHRYSLER,4727,5819,5605,6785,2187,3446,2862,4222,NO,GREEN,21053,85040,AZ,5800,0,975
4766,20-03-2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLUE,Auto,2,Covers,41332,AMERICAN,MEDIUM,CHRYSLER,4221,4673,5059,5547,5790,6474,6753,7492,NO,GREEN,21053,85040,AZ,5800,0,975
4767,20-03-2009,MANHEIM,2002,7,CHEVROLET,TAHOE 4WD 5.3L V8 SF,Z71,4D SUV 5.3L FFV LS,WHITE,Auto,2,Covers,65961,AMERICAN,LARGE SUV,GM,7255,8543,8335,9726,6006,7258,6986,8339,NO,GREEN,21053,85040,AZ,7500,0,1711
4768,20-03-2009,MANHEIM,2004,5,CHEVROLET,1500 SILVERADO PICKU,LS,REG CAB 5.3L,WHITE,Auto,2,Covers,65717,AMERICAN,LARGE TRUCK,GM,7914,8644,9047,9836,7437,8603,8532,9791,NO,GREEN,21053,85040,AZ,6500,0,1020
4769,20-03-2009,MANHEIM,2006,3,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L,WHITE,Auto,1,Alloy,62797,AMERICAN,MEDIUM SUV,GM,10376,12156,11706,13628,10211,11912,11528,13365,NO,GREEN,21053,85040,AZ,8300,0,1703
